Expected_jobs,Actual_jobs,City,State
182,169,Brockville,Ontario
4,4,Bruce Mines,Ontario
1498,1124,Burlington,Ontario
0,0,Bytown,Ontario
343,34,Caledon,Ontario
837,816,Cambridge,Ontario
35,31,Campbellford/Seymour,Ontario
0,0,"Campbellford/Seymour, Percy, Hastings",Ontario
70,55,Carleton Place,Ontario
0,0,Central Halton,Ontario
270,240,Chatham-Kent,Ontario
53,8,Clarence-Rockland,Ontario
126,116,Clarington,Ontario
0,0,Clearwater,Ontario
497,474,Clifton,Ontario
22,21,Cobalt,Ontario
133,140,Cobourg,Ontario
30,29,Cochrane,Ontario
210,204,Collingwood,Ontario
266,240,Cornwall,Ontario
18,18,Deep River,Ontario
94,73,Deseronto,Ontario
3,2,Dowling,Ontario
79,74,Dryden,Ontario
46,44,Dunnville,Ontario
210,94,East Gwillimbury,Ontario
653,588,Eastview,Ontario
25,25,Elliot Lake,Ontario
7,7,Englehart,Ontario
75,73,Erin,Ontario
30,30,Espanola,Ontario
52,48,Essex,Ontario
0,0,Ford City,Ontario
76,70,Fort Erie,Ontario
58,55,Fort Frances,Ontario
0,0,Fort William,Ontario
7,8,French River,Ontario
35,34,Gananoque,Ontario
0,0,Georgian Highlands,Ontario
69,62,Georgina,Ontario
64,59,Goderich,Ontario
4,4,Gore Bay,Ontario
847,840,Grand Sudbury,Ontario
162,158,Gravenhurst,Ontario
100,27,Greater Napanee,Ontario
847,16,Greater Sudbury,Ontario
4,4,Greenstone,Ontario
240,217,Grimsby,Ontario
999,963,Guelph,Ontario
14,13,Haldimand,Ontario
14,0,Haldimand,Ontario
14,13,Haldimand,Ontario
14,0,Haldimand,Ontario
19,18,Haldimand County,Ontario
431,359,Halton Hills,Ontario
2015,1176,Hamilton,Ontario
117,104,Hanover,Ontario
113,19,Hawkesbury,Ontario
0,0,Hazeldean-March,Ontario
18,20,Hearst,Ontario
170,145,Huntsville,Ontario
3,2,Huron East,Ontario
65,54,Ingersoll,Ontario
349,125,Innisfil,Ontario
9,13,Iroquois Falls,Ontario
0,0,Jaffray Melick,Ontario
0,0,Jaffray and Melick,Ontario
59,51,Kapuskasing,Ontario
42,39,Kawartha Lakes,Ontario
6,6,Kearney,Ontario
139,108,Kenora,Ontario
1,1,Killarney,Ontario
868,248,Kingston,Ontario
149,143,Kingsville,Ontario
45,44,Kirkland Lake,Ontario
2224,1186,Kitchener,Ontario
811,793,LaSalle,Ontario
30,29,Lakeshore,Ontario
32,19,Lambton Shores,Ontario
0,0,Latchford,Ontario
0,0,Laurentian Hills,Ontario
275,225,Leamington,Ontario
276,102,Lincoln,Ontario
1996,1137,London,Ontario
25,23,Marathon,Ontario
1918,1152,Markham,Ontario
4,4,Markstay-Warren,Ontario
16,16,Mattawa,Ontario
22,23,Meaford,Ontario
203,194,Midland,Ontario
616,514,Milton,Ontario
52,44,Minto,Ontario
5124,1302,Mississauga,Ontario
36,34,Mississippi Mills,Ontario
194,179,Mono,Ontario
13,10,Moosonee,Ontario
23,19,Nanticoke,Ontario
23,0,Nanticoke,Ontario
23,19,Nanticoke,Ontario
23,0,Nanticoke,Ontario
0,3,Neebing,Ontario
68,83,New Tecumseth,Ontario
151,50,Newcastle,Ontario
1365,2,Newmarket,Ontario
360,278,Niagara,Ontario
456,2,Niagara Falls,Ontario
290,7,Niagara-on-the-Lake,Ontario
25,23,Nipissing Ouest,Ontario
7,8,Norfolk,Ontario
195,179,Norfolk County,Ontario
378,379,North Bay,Ontario
0,0,North Halton,Ontario
74,65,North Perth,Ontario
6,6,Northeastern Manitoulin and the Islands,Ontario
6,0,Northeastern Manitoulin and the Islands,Ontario
6,0,Northeastern Manitoulin and the Islands,Ontario
6,6,Northeastern Manitoulin and the Islands,Ontario
6,0,Northeastern Manitoulin and the Islands,Ontario
6,0,Northeastern Manitoulin and the Islands,Ontario
6,6,Northeastern Manitoulin and the Islands,Ontario
6,0,Northeastern Manitoulin and the Islands,Ontario
6,0,Northeastern Manitoulin and the Islands,Ontario
1581,1004,Oakville,Ontario
226,72,Orangeville,Ontario
297,276,Orillia,Ontario
1009,595,Oshawa,Ontario
6475,48,Ottawa,Ontario
235,208,Owen Sound,Ontario
103,96,Parry Sound,Ontario
81,75,Pelham,Ontario
148,131,Pembroke,Ontario
198,0,Penetanguishene,Ontario
73,61,Perth,Ontario
39,37,Petawawa,Ontario
484,485,Peterborough,Ontario
32,31,Petrolia,Ontario
593,3,Pickering,Ontario
11,5,Plympton-Wyoming,Ontario
0,0,Port Arthur,Ontario
170,167,Port Colborne,Ontario
77,45,Port Hope,Ontario
0,0,Port Hope and Hope,Ontario
5,8,Powassan,Ontario
25,25,Prescott,Ontario
69,65,Prince Edward,Ontario
181,153,Quinte West,Ontario
181,0,Quinte West,Ontario
181,153,Quinte West,Ontario
181,0,Quinte West,Ontario
13,13,Rainy River,Ontario
0,0,Rat Portage,Ontario
28,25,Red Lake,Ontario
35,31,Renfrew,Ontario
3677,1199,Richmond Hill,Ontario
7,0,Rivière des Français,Ontario
321,297,Sarnia,Ontario
0,0,Sarnia-Clearwater,Ontario
44,38,Saugeen Shores,Ontario
242,230,Sault Ste. Marie,Ontario
62,60,Shelburne,Ontario
113,105,Sioux Lookout,Ontario
0,0,Smith's Falls,Ontario
80,75,Smiths Falls,Ontario
5,6,Smooth Rock Falls,Ontario
26,23,South Bruce Peninsula,Ontario
55,52,South Huron,Ontario
655,530,St. Catharines,Ontario
0,0,St. Mary's,Ontario
49,52,St. Marys,Ontario
184,164,St. Thomas,Ontario
2,2,St.-Charles,Ontario
312,284,Stratford,Ontario
903,185,Tecumseh,Ontario
2,2,Temagami,Ontario
65,33,Temiskaming Shores,Ontario
0,0,The Lakehead,Ontario
0,0,Thessalon,Ontario
753,22,Thorold,Ontario
607,567,Thunder Bay,Ontario
123,128,Tillsonburg,Ontario
0,0,Tilsonburg,Ontario
257,248,Timmins,Ontario
10,7,Timmins-Porcupine,Ontario
13771,1374,Toronto,Ontario
0,0,Toronto Junction,Ontario
41,6,Trent Hills,Ontario
3578,721,Vaughan,Ontario
70,59,Wasaga Beach,Ontario
2182,42,Waterloo,Ontario
66,45,Waters,Ontario
248,31,Welland,Ontario
25,0,West Nipissing,Ontario
0,0,West Toronto Junction,Ontario
1746,22,Westminster,Ontario
1746,0,Westminster,Ontario
1746,0,Westminster,Ontario
1746,0,Westminster,Ontario
1746,22,Westminster,Ontario
1746,0,Westminster,Ontario
1746,0,Westminster,Ontario
1746,0,Westminster,Ontario
1746,22,Westminster,Ontario
1746,0,Westminster,Ontario
1746,0,Westminster,Ontario
1746,0,Westminster,Ontario
1746,22,Westminster,Ontario
1746,0,Westminster,Ontario
1746,0,Westminster,Ontario
1746,0,Westminster,Ontario
1294,8,Whitby,Ontario
223,182,Whitchurch-Stouffville,Ontario
981,9,Windsor,Ontario
308,325,Woodstock,Ontario
202,265,Airdrie,Alberta
36,35,Athabasca,Alberta
0,0,Athabaska,Alberta
189,171,Banff,Alberta
25,22,Barrhead,Alberta
4,4,Bashaw,Alberta
1,1,Bassano,Alberta
353,304,Beaumont,Alberta
21,20,Beaverlodge,Alberta
11,11,Black Diamond,Alberta
89,73,Blackfalds,Alberta
6,10,Bon Accord,Alberta
94,86,Bonnyville,Alberta
17,11,Bow Island,Alberta
4,4,Bowden,Alberta
77,77,Brooks,Alberta
15,15,Bruderheim,Alberta
6138,1344,Calgary,Alberta
8,9,Calmar,Alberta
93,77,Camrose,Alberta
196,180,Canmore,Alberta
13,12,Cardston,Alberta
4,4,Carstairs,Alberta
3,3,Castor,Alberta
107,119,Chestermere,Alberta
29,30,Claresholm,Alberta
23,25,Coaldale,Alberta
404,381,Coalhurst,Alberta
128,154,Cochrane,Alberta
101,84,Cold Lake,Alberta
8,7,Coronation,Alberta
22,60,Crossfield,Alberta
12,15,Crowsnest Pass,Alberta
8,8,Daysland,Alberta
52,49,Devon,Alberta
14,10,Didsbury,Alberta
57,55,Drayton Valley,Alberta
37,33,Drumheller,Alberta
6,6,Eckville,Alberta
5137,1374,Edmonton,Alberta
74,72,Edson,Alberta
2,2,Elk Point,Alberta
29,29,Fairview,Alberta
8,6,Falher,Alberta
18,30,Fort Macleod,Alberta
150,137,Fort Saskatchewan,Alberta
12,14,Fox Creek,Alberta
5,0,Gibbons,Alberta
0,0,Grand Centre,Alberta
24,23,Grande Cache,Alberta
516,471,Grande Prairie,Alberta
1,1,Granum,Alberta
7,7,Grimshaw,Alberta
7,7,Hanna,Alberta
4,4,Hardisty,Alberta
52,47,High Level,Alberta
17,15,High Prairie,Alberta
70,67,High River,Alberta
106,99,Hinton,Alberta
45,43,Innisfail,Alberta
5,3,Irricana,Alberta
8,6,Killam,Alberta
46,48,Lac La Biche,Alberta
58,18,Lacombe,Alberta
16,1,Lamont,Alberta
288,140,Leduc,Alberta
7,7,Legal,Alberta
523,136,Lethbridge,Alberta
220,192,Lloydminster,Alberta
1,1,Magrath,Alberta
3,4,Manning,Alberta
9,10,Mayerthorpe,Alberta
3,2,McLennan,Alberta
534,519,McMurray,Alberta
330,309,Medicine Hat,Alberta
10,11,Milk River,Alberta
6,6,Millet,Alberta
38,31,Morinville,Alberta
2,4,Mundare,Alberta
14,15,Nanton,Alberta
123,108,Okotoks,Alberta
64,53,Olds,Alberta
2,2,Oyen,Alberta
57,51,Peace River,Alberta
24,24,Penhold,Alberta
15,17,Picture Butte,Alberta
58,50,Pincher Creek,Alberta
37,38,Ponoka,Alberta
3,4,Provost,Alberta
2,2,Rainbow Lake,Alberta
6,5,Raymond,Alberta
614,491,Red Deer,Alberta
267,15,Redcliff,Alberta
15,16,Redwater,Alberta
7,6,Rimbey,Alberta
51,49,Rocky Mountain House,Alberta
5,3,Sedgewick,Alberta
33,32,Sexsmith,Alberta
112,94,Slave Lake,Alberta
4,4,Smoky Lake,Alberta
18,18,Spirit River,Alberta
227,194,Spruce Grove,Alberta
792,624,St. Albert,Alberta
47,41,St. Paul,Alberta
0,0,St. Paul des Métis,Alberta
3,3,Stavely,Alberta
27,27,Stettler,Alberta
217,6,Stony Plain,Alberta
55,51,Strathmore,Alberta
10,10,Sundre,Alberta
6,6,Swan Hills,Alberta
46,47,Sylvan Lake,Alberta
74,69,Taber,Alberta
6,7,Three Hills,Alberta
2,2,Tofield,Alberta
7,6,Trochu,Alberta
11,0,Turner Valley,Alberta
6,6,Two Hills,Alberta
13,14,Valleyview,Alberta
2,2,Vauxhall,Alberta
58,54,Vegreville,Alberta
38,37,Vermilion,Alberta
2,1,Viking,Alberta
7,7,Vulcan,Alberta
55,55,Wainwright,Alberta
3,3,Wembley,Alberta
60,55,Westlock,Alberta
71,69,Wetaskiwin,Alberta
85,83,Whitecourt,Alberta
1461,1083,Abbotsford,British Columbia
53,55,Armstrong,British Columbia
3713,1291,Burnaby,British Columbia
316,294,Campbell River,British Columbia
72,64,Castlegar,British Columbia
650,599,Chilliwack,British Columbia
2452,1182,Colwood,British Columbia
365,295,Comox,British Columbia
1418,1018,Coquitlam,British Columbia
382,5,Courtenay,British Columbia
211,203,Cranbrook,British Columbia
44,39,Creston,British Columbia
134,117,Dawson Creek,British Columbia
344,300,Duncan,British Columbia
32,27,Enderby,British Columbia
95,90,Fernie,British Columbia
32,28,Fort Nelson,British Columbia
359,299,Fort St. John,British Columbia
71,57,Gibsons,British Columbia
83,62,Golden,British Columbia
38,30,Grand Forks,British Columbia
0,0,Greenwood,British Columbia
801,707,Kamloops,British Columbia
1708,1033,Kelowna,British Columbia
22,20,Kimberley,British Columbia
55,54,Ladysmith,British Columbia
10,28,Lake Cowichan,British Columbia
383,16,Langford,British Columbia
1796,1190,Langley,British Columbia
113,99,Merritt,British Columbia
0,0,Mission City,British Columbia
669,610,Nanaimo,British Columbia
114,99,Nelson,British Columbia
5406,592,New Westminster,British Columbia
8510,1220,North Vancouver,British Columbia
80,75,Oliver,British Columbia
78,76,Osoyoos,British Columbia
205,191,Parksville,British Columbia
404,384,Penticton,British Columbia
2016,451,Pitt Meadows,British Columbia
121,96,Port Alberni,British Columbia
1763,0,Port Coquitlam,British Columbia
16,15,Port McNeill,British Columbia
3311,0,Port Moody,British Columbia
95,89,Powell River,British Columbia
715,632,Prince George,British Columbia
132,117,Prince Rupert,British Columbia
27,27,Princeton,British Columbia
179,16,Qualicum Beach,British Columbia
129,112,Quesnel,British Columbia
104,91,Revelstoke,British Columbia
7151,837,Richmond,British Columbia
92,71,Rossland,British Columbia
178,170,Salmon Arm,British Columbia
225,196,Sidney,British Columbia
108,92,Smithers,British Columbia
0,0,Steele,British Columbia
4723,965,Surrey,British Columbia
251,230,Terrace,British Columbia
101,23,Trail,British Columbia
10122,12,Vancouver,British Columbia
525,465,Vernon,British Columbia
2480,83,Victoria,British Columbia
2572,0,View Royal,British Columbia
519,387,White Rock,British Columbia
205,183,Williams Lake,British Columbia
15,16,Dawson,Yukon
6,6,Faro,Yukon
0,0,Fortymile,Yukon
23,23,Watson Lake,Yukon
0,0,Watson Lake Wye,Yukon
216,202,Whitehorse,Yukon
14,13,Fort Smith,Northwest Territories
18,17,Hay River,Northwest Territories
15,15,Inuvik,Northwest Territories
8,8,Norman Wells,Northwest Territories
168,163,Yellowknife,Northwest Territories
0,0,Frobisher Bay,Nunavut
80,77,Iqaluit,Nunavut
