Expected_jobs,Actual_jobs,City,State
786,3,Brantford,Ontario
0,0,Bridgeburg,Ontario
49,44,Brighton,Ontario
181,176,Brockville,Ontario
6,6,Bruce Mines,Ontario
3197,1325,Burlington,Ontario
0,0,Bytown,Ontario
508,7,Caledon,Ontario
1153,1030,Cambridge,Ontario
35,30,Campbellford/Seymour,Ontario
0,0,"Campbellford/Seymour, Percy, Hastings",Ontario
105,85,Carleton Place,Ontario
0,0,Central Halton,Ontario
282,285,Chatham-Kent,Ontario
76,7,Clarence-Rockland,Ontario
216,210,Clarington,Ontario
0,0,Clearwater,Ontario
1196,1041,Clifton,Ontario
63,44,Cobalt,Ontario
190,200,Cobourg,Ontario
32,31,Cochrane,Ontario
274,267,Collingwood,Ontario
274,238,Cornwall,Ontario
33,30,Deep River,Ontario
107,86,Deseronto,Ontario
20,26,Dowling,Ontario
79,74,Dryden,Ontario
51,46,Dunnville,Ontario
1302,199,East Gwillimbury,Ontario
813,734,Eastview,Ontario
25,25,Elliot Lake,Ontario
11,10,Englehart,Ontario
143,117,Erin,Ontario
30,31,Espanola,Ontario
202,123,Essex,Ontario
0,0,Ford City,Ontario
104,91,Fort Erie,Ontario
60,48,Fort Frances,Ontario
0,0,Fort William,Ontario
11,12,French River,Ontario
39,39,Gananoque,Ontario
2,2,Georgian Highlands,Ontario
154,41,Georgina,Ontario
64,57,Goderich,Ontario
5,5,Gore Bay,Ontario
938,867,Grand Sudbury,Ontario
279,111,Gravenhurst,Ontario
111,21,Greater Napanee,Ontario
938,0,Greater Sudbury,Ontario
4,4,Greenstone,Ontario
365,338,Grimsby,Ontario
1043,1019,Guelph,Ontario
31,14,Haldimand,Ontario
31,0,Haldimand,Ontario
31,14,Haldimand,Ontario
31,0,Haldimand,Ontario
61,48,Haldimand County,Ontario
1321,831,Halton Hills,Ontario
2609,1192,Hamilton,Ontario
130,123,Hanover,Ontario
119,5,Hawkesbury,Ontario
0,0,Hazeldean-March,Ontario
18,20,Hearst,Ontario
175,146,Huntsville,Ontario
44,35,Huron East,Ontario
104,98,Ingersoll,Ontario
1320,14,Innisfil,Ontario
11,14,Iroquois Falls,Ontario
0,0,Jaffray Melick,Ontario
0,0,Jaffray and Melick,Ontario
59,52,Kapuskasing,Ontario
48,44,Kawartha Lakes,Ontario
6,6,Kearney,Ontario
143,126,Kenora,Ontario
2,2,Killarney,Ontario
884,2,Kingston,Ontario
417,283,Kingsville,Ontario
45,43,Kirkland Lake,Ontario
2418,1080,Kitchener,Ontario
1019,907,LaSalle,Ontario
41,32,Lakeshore,Ontario
39,5,Lambton Shores,Ontario
1,0,Latchford,Ontario
0,0,Laurentian Hills,Ontario
384,3,Leamington,Ontario
312,56,Lincoln,Ontario
2014,1159,London,Ontario
25,23,Marathon,Ontario
4954,1173,Markham,Ontario
6,6,Markstay-Warren,Ontario
16,17,Mattawa,Ontario
56,44,Meaford,Ontario
219,208,Midland,Ontario
2043,3,Milton,Ontario
91,78,Minto,Ontario
9372,707,Mississauga,Ontario
108,18,Mississippi Mills,Ontario
285,242,Mono,Ontario
13,10,Moosonee,Ontario
47,42,Nanticoke,Ontario
47,1,Nanticoke,Ontario
47,42,Nanticoke,Ontario
47,1,Nanticoke,Ontario
0,3,Neebing,Ontario
409,147,New Tecumseth,Ontario
208,3,Newcastle,Ontario
1650,3,Newmarket,Ontario
1287,238,Niagara,Ontario
767,5,Niagara Falls,Ontario
358,11,Niagara-on-the-Lake,Ontario
67,49,Nipissing Ouest,Ontario
7,8,Norfolk,Ontario
221,212,Norfolk County,Ontario
382,384,North Bay,Ontario
0,0,North Halton,Ontario
74,71,North Perth,Ontario
6,6,Northeastern Manitoulin and the Islands,Ontario
6,0,Northeastern Manitoulin and the Islands,Ontario
6,0,Northeastern Manitoulin and the Islands,Ontario
6,6,Northeastern Manitoulin and the Islands,Ontario
6,0,Northeastern Manitoulin and the Islands,Ontario
6,0,Northeastern Manitoulin and the Islands,Ontario
6,6,Northeastern Manitoulin and the Islands,Ontario
6,0,Northeastern Manitoulin and the Islands,Ontario
6,0,Northeastern Manitoulin and the Islands,Ontario
6285,356,Oakville,Ontario
238,60,Orangeville,Ontario
317,306,Orillia,Ontario
1222,472,Oshawa,Ontario
6850,15,Ottawa,Ontario
238,195,Owen Sound,Ontario
118,106,Parry Sound,Ontario
389,233,Pelham,Ontario
158,37,Pembroke,Ontario
205,9,Penetanguishene,Ontario
83,68,Perth,Ontario
41,30,Petawawa,Ontario
501,487,Peterborough,Ontario
40,37,Petrolia,Ontario
2095,27,Pickering,Ontario
37,9,Plympton-Wyoming,Ontario
0,0,Port Arthur,Ontario
264,77,Port Colborne,Ontario
180,16,Port Hope,Ontario
0,0,Port Hope and Hope,Ontario
5,8,Powassan,Ontario
39,35,Prescott,Ontario
75,78,Prince Edward,Ontario
303,161,Quinte West,Ontario
303,1,Quinte West,Ontario
303,161,Quinte West,Ontario
303,1,Quinte West,Ontario
13,13,Rainy River,Ontario
0,0,Rat Portage,Ontario
29,26,Red Lake,Ontario
36,36,Renfrew,Ontario
7155,788,Richmond Hill,Ontario
11,0,Rivière des Français,Ontario
337,296,Sarnia,Ontario
0,0,Sarnia-Clearwater,Ontario
45,43,Saugeen Shores,Ontario
243,229,Sault Ste. Marie,Ontario
73,26,Shelburne,Ontario
113,102,Sioux Lookout,Ontario
0,0,Smith's Falls,Ontario
94,82,Smiths Falls,Ontario
5,6,Smooth Rock Falls,Ontario
29,26,South Bruce Peninsula,Ontario
72,55,South Huron,Ontario
972,3,St. Catharines,Ontario
0,0,St. Mary's,Ontario
62,67,St. Marys,Ontario
224,206,St. Thomas,Ontario
3,0,St.-Charles,Ontario
333,286,Stratford,Ontario
1058,73,Tecumseh,Ontario
2,2,Temagami,Ontario
66,20,Temiskaming Shores,Ontario
0,0,The Lakehead,Ontario
0,0,Thessalon,Ontario
1383,1,Thorold,Ontario
615,579,Thunder Bay,Ontario
130,130,Tillsonburg,Ontario
0,0,Tilsonburg,Ontario
261,253,Timmins,Ontario
257,27,Timmins-Porcupine,Ontario
16651,1178,Toronto,Ontario
0,0,Toronto Junction,Ontario
50,13,Trent Hills,Ontario
6391,683,Vaughan,Ontario
135,75,Wasaga Beach,Ontario
2305,62,Waterloo,Ontario
767,21,Waters,Ontario
302,1,Welland,Ontario
67,4,West Nipissing,Ontario
0,0,West Toronto Junction,Ontario
2016,8,Westminster,Ontario
2016,0,Westminster,Ontario
2016,0,Westminster,Ontario
2016,0,Westminster,Ontario
2016,8,Westminster,Ontario
2016,0,Westminster,Ontario
2016,0,Westminster,Ontario
2016,0,Westminster,Ontario
2016,8,Westminster,Ontario
2016,0,Westminster,Ontario
2016,0,Westminster,Ontario
2016,0,Westminster,Ontario
2016,8,Westminster,Ontario
2016,0,Westminster,Ontario
2016,0,Westminster,Ontario
2016,0,Westminster,Ontario
1474,15,Whitby,Ontario
1815,9,Whitchurch-Stouffville,Ontario
1030,3,Windsor,Ontario
321,313,Woodstock,Ontario
314,370,Airdrie,Alberta
36,34,Athabasca,Alberta
0,0,Athabaska,Alberta
190,177,Banff,Alberta
25,23,Barrhead,Alberta
4,4,Bashaw,Alberta
1,1,Bassano,Alberta
1121,952,Beaumont,Alberta
28,27,Beaverlodge,Alberta
11,10,Black Diamond,Alberta
580,510,Blackfalds,Alberta
16,19,Bon Accord,Alberta
94,87,Bonnyville,Alberta
19,13,Bow Island,Alberta
78,63,Bowden,Alberta
77,79,Brooks,Alberta
16,16,Bruderheim,Alberta
6746,1365,Calgary,Alberta
28,26,Calmar,Alberta
98,78,Camrose,Alberta
205,185,Canmore,Alberta
14,13,Cardston,Alberta
18,13,Carstairs,Alberta
3,3,Castor,Alberta
959,818,Chestermere,Alberta
29,30,Claresholm,Alberta
444,440,Coaldale,Alberta
527,97,Coalhurst,Alberta
154,169,Cochrane,Alberta
101,96,Cold Lake,Alberta
9,8,Coronation,Alberta
127,62,Crossfield,Alberta
13,16,Crowsnest Pass,Alberta
8,8,Daysland,Alberta
360,92,Devon,Alberta
82,34,Didsbury,Alberta
61,64,Drayton Valley,Alberta
37,40,Drumheller,Alberta
6,6,Eckville,Alberta
6495,1360,Edmonton,Alberta
77,80,Edson,Alberta
7,8,Elk Point,Alberta
29,29,Fairview,Alberta
8,6,Falher,Alberta
18,28,Fort Macleod,Alberta
215,176,Fort Saskatchewan,Alberta
12,14,Fox Creek,Alberta
14,0,Gibbons,Alberta
0,0,Grand Centre,Alberta
24,23,Grande Cache,Alberta
537,456,Grande Prairie,Alberta
1,1,Granum,Alberta
17,17,Grimshaw,Alberta
7,7,Hanna,Alberta
9,9,Hardisty,Alberta
52,48,High Level,Alberta
17,16,High Prairie,Alberta
82,81,High River,Alberta
106,105,Hinton,Alberta
63,21,Innisfail,Alberta
7,5,Irricana,Alberta
10,8,Killam,Alberta
46,49,Lac La Biche,Alberta
58,3,Lacombe,Alberta
18,2,Lamont,Alberta
322,5,Leduc,Alberta
7,7,Legal,Alberta
548,2,Lethbridge,Alberta
220,203,Lloydminster,Alberta
1,1,Magrath,Alberta
3,4,Manning,Alberta
9,10,Mayerthorpe,Alberta
3,3,McLennan,Alberta
536,464,McMurray,Alberta
331,321,Medicine Hat,Alberta
10,11,Milk River,Alberta
11,11,Millet,Alberta
51,41,Morinville,Alberta
2,3,Mundare,Alberta
14,15,Nanton,Alberta
127,110,Okotoks,Alberta
79,8,Olds,Alberta
2,2,Oyen,Alberta
67,50,Peace River,Alberta
171,82,Penhold,Alberta
19,17,Picture Butte,Alberta
58,57,Pincher Creek,Alberta
38,36,Ponoka,Alberta
3,4,Provost,Alberta
2,2,Rainbow Lake,Alberta
6,5,Raymond,Alberta
639,11,Red Deer,Alberta
328,6,Redcliff,Alberta
15,16,Redwater,Alberta
7,6,Rimbey,Alberta
51,50,Rocky Mountain House,Alberta
11,0,Sedgewick,Alberta
39,22,Sexsmith,Alberta
113,102,Slave Lake,Alberta
4,4,Smoky Lake,Alberta
20,20,Spirit River,Alberta
324,292,Spruce Grove,Alberta
4984,328,St. Albert,Alberta
47,41,St. Paul,Alberta
0,0,St. Paul des Métis,Alberta
4,3,Stavely,Alberta
34,39,Stettler,Alberta
230,25,Stony Plain,Alberta
55,55,Strathmore,Alberta
11,11,Sundre,Alberta
6,6,Swan Hills,Alberta
50,48,Sylvan Lake,Alberta
77,70,Taber,Alberta
6,7,Three Hills,Alberta
8,8,Tofield,Alberta
7,6,Trochu,Alberta
14,4,Turner Valley,Alberta
6,6,Two Hills,Alberta
13,14,Valleyview,Alberta
2,2,Vauxhall,Alberta
58,42,Vegreville,Alberta
38,37,Vermilion,Alberta
2,1,Viking,Alberta
7,7,Vulcan,Alberta
55,52,Wainwright,Alberta
10,11,Wembley,Alberta
61,56,Westlock,Alberta
75,67,Wetaskiwin,Alberta
85,85,Whitecourt,Alberta
1539,1081,Abbotsford,British Columbia
81,79,Armstrong,British Columbia
14187,1349,Burnaby,British Columbia
317,276,Campbell River,British Columbia
70,64,Castlegar,British Columbia
723,628,Chilliwack,British Columbia
2622,1195,Colwood,British Columbia
388,314,Comox,British Columbia
4532,992,Coquitlam,British Columbia
414,34,Courtenay,British Columbia
211,200,Cranbrook,British Columbia
45,40,Creston,British Columbia
133,115,Dawson Creek,British Columbia
443,365,Duncan,British Columbia
76,13,Enderby,British Columbia
97,89,Fernie,British Columbia
32,28,Fort Nelson,British Columbia
362,306,Fort St. John,British Columbia
78,65,Gibsons,British Columbia
89,60,Golden,British Columbia
38,30,Grand Forks,British Columbia
2,2,Greenwood,British Columbia
803,720,Kamloops,British Columbia
1797,1076,Kelowna,British Columbia
22,20,Kimberley,British Columbia
94,77,Ladysmith,British Columbia
10,28,Lake Cowichan,British Columbia
2649,31,Langford,British Columbia
5124,1258,Langley,British Columbia
112,93,Merritt,British Columbia
0,0,Mission City,British Columbia
765,676,Nanaimo,British Columbia
113,89,Nelson,British Columbia
10147,542,New Westminster,British Columbia
10969,663,North Vancouver,British Columbia
80,74,Oliver,British Columbia
81,76,Osoyoos,British Columbia
218,198,Parksville,British Columbia
463,422,Penticton,British Columbia
4997,6,Pitt Meadows,British Columbia
121,101,Port Alberni,British Columbia
5543,0,Port Coquitlam,British Columbia
33,26,Port McNeill,British Columbia
5925,3,Port Moody,British Columbia
95,87,Powell River,British Columbia
719,636,Prince George,British Columbia
128,118,Prince Rupert,British Columbia
29,28,Princeton,British Columbia
207,16,Qualicum Beach,British Columbia
128,101,Quesnel,British Columbia
104,99,Revelstoke,British Columbia
10578,675,Richmond,British Columbia
98,79,Rossland,British Columbia
180,156,Salmon Arm,British Columbia
260,224,Sidney,British Columbia
110,86,Smithers,British Columbia
0,0,Steele,British Columbia
7501,18,Surrey,British Columbia
251,235,Terrace,British Columbia
105,11,Trail,British Columbia
12457,9,Vancouver,British Columbia
528,473,Vernon,British Columbia
2628,5,Victoria,British Columbia
2663,5,View Royal,British Columbia
4099,22,White Rock,British Columbia
206,176,Williams Lake,British Columbia
15,16,Dawson,Yukon
6,6,Faro,Yukon
0,0,Fortymile,Yukon
23,23,Watson Lake,Yukon
0,0,Watson Lake Wye,Yukon
216,201,Whitehorse,Yukon
14,13,Fort Smith,Northwest Territories
18,17,Hay River,Northwest Territories
15,15,Inuvik,Northwest Territories
8,8,Norman Wells,Northwest Territories
166,161,Yellowknife,Northwest Territories
0,0,Frobisher Bay,Nunavut
80,78,Iqaluit,Nunavut
